label,feature_integer1,feature_integer2,feature_integer3,feature_integer4,feature_integer5,feature_integer6,feature_integer7,feature_integer8,feature_integer9,feature_integer10,feature_integer11,feature_integer12,feature_integer13,categorical_feature1,categorical_feature2,categorical_feature3,categorical_feature4,categorical_feature5,categorical_feature6,categorical_feature7,categorical_feature8,categorical_feature9,categorical_feature10,categorical_feature11,categorical_feature12,categorical_feature13,categorical_feature14,categorical_feature15,categorical_feature16,categorical_feature17,categorical_feature18,categorical_feature19,categorical_feature20,categorical_feature21,categorical_feature22,categorical_feature23,categorical_feature24,categorical_feature25,categorical_feature26,Id
1,33.51589739172469,347.0,6.601761753697804,251.0,8.0,2.2903154300558843,0.0,0,0,0.3717501848624462,2.0,19899.0,7.764677000558237,2241bf91,0ed32ec3,5558fc92,f2463ffb,fcd95698,919c68e4,2ce8fb03,1af5ac72,2e4e821f,9a484785,29c0594d,12716184,a77a4a56,be4ee537,84a61f2a,4cdc3efa,d20856aa,7232d217,09c8c22c,8d56803e,3a6f7a12,8cd5c60d,d3df7183,1f918f46,ff654802,b757e957,538
0,33.0,378.0,6.601761753697804,120.16365172942831,32.39126543994337,2.2903154300558843,0.22369325204865856,43,0,0.3717501848624462,5.7188198880494845,28.0,7.764677000558237,ad98e872,3dbb483e,fb1c5e43,67ecc871,c6fc10d3,6fcd6dcb,acad6cfe,54cd7262,e25a4c11,62da11e3,14874876,12716184,e07cc34d,be4ee537,a63cedcf,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,e16668d3,cdc3217e,e1be5ef2,539
0,5.0,509.0,6.601761753697804,120.16365172942831,32.39126543994337,0.0,0.0,2,17,0.0,5.7188198880494845,4147.0,7.764677000558237,d0a4f503,1b2ff61f,489b7219,9f76af96,c6fc10d3,6fcd6dcb,7e0c8ff1,670da99c,7cee8453,ca09bc6f,5ba97b85,12716184,a77a4a56,5e8d6057,484a5e08,10dd3744,1f7fc70b,b8170bba,9512c20b,7a38f91b,b5e408f4,e530b774,659d2f65,900d6be5,30436bfc,b757e957,540
0,33.51589739172469,441.2116154583853,0.0,120.16365172942831,32.39126543994337,2.2903154300558843,0.22369325204865856,-1,0,0.3717501848624462,5.7188198880494845,20.0,0.0,521d2d9c,50dcb4d5,05cd31e9,f2463ffb,c6fc10d3,6fcd6dcb,566b860a,038e402d,1df5e154,86fa788f,f862dfce,12716184,e07cc34d,be4ee537,ac4c5d6e,4cdc3efa,d20856aa,7232d217,0a1d513f,7e4df12a,4c8afab1,27c09a88,d3df7183,9677c59d,30436bfc,b757e957,541
1,1.0,231.0,0.0,18.0,10.0,0.0,0.0,2,24,0.0,6.0,17.0,0.0,d1e1c328,3affe5ca,a0179454,f2463ffb,1315f676,6fcd6dcb,3dfbcac0,af408476,2e4e821f,a09c8c55,6100bce4,12716184,a77a4a56,be4ee537,c27db0e8,4cdc3efa,d20856aa,b8170bba,9512c20b,6a9f6e3f,0c0246d6,fdf8e56e,d3df7183,90b2fb17,ff654802,b757e957,542
0,81.0,252.0,5.0,120.16365172942831,32.39126543994337,0.0,0.0,5,49,0.0,5.7188198880494845,355.0,50.0,0f1ab2ec,7a06385f,f19df729,f2463ffb,de15f064,6fcd6dcb,b6db430e,670da99c,2e4e821f,46dac7b7,b59debeb,8379e54c,405ca118,e5b1c9ad,484a5e08,330c9d3e,753da5f3,628f1b8d,9512c20b,a92da50b,05c84564,754372e4,4538e7b5,5dea4c3e,30436bfc,2ccea557,543
1,14.0,410.0,10.0,13.0,74.0,4.0,0.0,0,41,2.0,15.0,505.0,10.0,ad98e872,710103fd,bfbe69f6,67ecc871,c6fc10d3,6fcd6dcb,e7222fbe,09f8a09d,54fc547f,62da11e3,14874876,3230894f,a77a4a56,1b20ff45,2b083b96,10dd3744,d20856aa,a1eb1511,9512c20b,156cbe87,96fbe197,15562d5d,705e2783,165fbf32,337b81aa,b757e957,544
0,33.51589739172469,2882.0,2.0,8.0,3.0,0.0,0.0,1,2,0.0,2.0,5271.0,2.0,265366bf,e282c61f,e668e35c,c6f42255,c6fc10d3,6fcd6dcb,12d2971b,ab96c6b2,2e4e821f,e63d98b4,c939136f,73be1f84,a77a4a56,be4ee537,dd7f4897,4cdc3efa,d20856aa,b8170bba,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,fab13581,ff654802,2ba8d787,545
1,10.0,11.0,6.601761753697804,120.16365172942831,32.39126543994337,2.2903154300558843,0.22369325204865856,124,0,0.3717501848624462,5.7188198880494845,25.0,7.764677000558237,ad98e872,cea68cd3,deb31b18,f7f54f97,1315f676,6fcd6dcb,4c18e187,c0375b13,1df5e154,62da11e3,14874876,57e16fb9,405ca118,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,fc87a0e3,30436bfc,e1be5ef2,546
0,2.0,108.0,6.601761753697804,120.16365172942831,10.0,0.0,0.0,19,6,0.0,1.0,3165.0,7.764677000558237,ad98e872,cea68cd3,417e6103,f2463ffb,45460d35,6fcd6dcb,4628641f,c0375b13,2e4e821f,62da11e3,14874876,79ea9b8a,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,d9f758ff,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,7cc1f2ce,30436bfc,e1be5ef2,547
1,33.51589739172469,285.0,2.0,157.0,3.0,0.0,0.0,26,6,0.0,1.0,13573.0,2.0,f4f446f3,962c23f8,63fa9a31,e6b5b2ee,4ff7b61d,6fcd6dcb,2d979239,038e402d,7cee8453,d3bad535,199c8722,a5f22200,bf78d0d4,be4ee537,34098d1c,4cdc3efa,d20856aa,b8170bba,9512c20b,4adf76d8,bc2ef48c,2e0e8317,d3df7183,d9e01505,ff654802,962813c6,548
0,3.0,3.0,0.0,120.16365172942831,32.39126543994337,0.0,0.0,158,5,0.0,5.7188198880494845,60992.0,4.0,e5f3fd8d,a0aaffa6,dce16c59,f2463ffb,c6fc10d3,919c68e4,bd15aab8,43426c29,e25a4c11,7de9c0a9,6652dc64,306a29b0,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,5d21cf2b,cdc3217e,b757e957,549
1,33.51589739172469,1161.0,5.0,12.0,11.0,4.0,0.0,5,20,2.0,3.0,11.0,5.0,ef5f394c,a5759072,bafcb47b,5aff3e0a,e755064d,6fcd6dcb,d935d694,125e9950,7cee8453,ce73ece8,dd704c78,365173d1,a77a4a56,be4ee537,060d043b,4cdc3efa,d20856aa,b8170bba,b49a729d,498ac9cd,40ec949b,662e7ae1,d3df7183,636c3c07,991321ea,b757e957,550
0,5.0,48.0,15.0,26.0,19.0,1.0,0.0,12,23,0.0,2.0,1353.0,15.0,d5da7ba3,61450adc,6f4e22eb,6521d620,38b02748,6fcd6dcb,3b531c8c,a77d6062,2e4e821f,ee2e46dc,80f968c2,56968e3d,a77a4a56,e0939452,f041dc33,fc1ec9da,1f7fc70b,b6bc86c5,9512c20b,ad246589,915bf7d5,8414b65c,a7aa085d,d12618fa,991321ea,b757e957,551
1,6.0,441.2116154583853,6.0,2.0,32.39126543994337,1.0,0.0,2,7,1.0,5.7188198880494845,0.0,2.0,fda50ede,07e401dd,ce3ab4ff,6521d620,c6fc10d3,6fcd6dcb,9d1e3033,25bd960b,25dd8f9a,8270c1b5,d0a638e2,f9e4867c,00c5ffb7,be4ee537,174966b8,4cdc3efa,d20856aa,b8170bba,9512c20b,29e04391,9cdaa2a7,3cde60c0,d3df7183,a5166da0,321935cd,b757e957,552
0,171.0,83.0,6.601761753697804,120.16365172942831,32.39126543994337,2.2903154300558843,0.0,0,0,0.3717501848624462,5.7188198880494845,317207.0,7.764677000558237,4e99b2a4,a5796bff,b55443c2,6521d620,16697e2d,919c68e4,6d13eaff,e6c7ef3a,2e4e821f,827b8a4f,e6fd98da,12716184,f4fc3c5e,be4ee537,3b35b996,4cdc3efa,753da5f3,d9f758ff,9512c20b,f646552c,9a8c46ef,9e78e2cd,ab3d77f4,dc9d6da4,ff654802,2ccea557,553
0,14.0,441.2116154583853,14.0,14.0,32.39126543994337,2.0,0.0,35,13,1.0,5.7188198880494845,43.0,14.0,f16bd9d1,9447a0e7,2eb0c223,67ecc871,fcd95698,6fcd6dcb,75dea151,cc7eba39,2e4e821f,17015a23,cda3b7f8,b8b927fb,bf78d0d4,be4ee537,0c87bcd1,4cdc3efa,d20856aa,6785af47,9512c20b,a94681d3,c041845c,97954134,9676014d,09416e2b,ff654802,b757e957,554
1,4.0,36.0,7.0,7.0,19.0,2.0,0.0,23,11,1.0,3.0,954.0,7.0,8129cb31,7d6e5d6f,160b2932,f2463ffb,664ff944,6fcd6dcb,a155aa94,6cacb0d6,2e4e821f,9239b0fd,778ae647,e3ec7bba,a77a4a56,be4ee537,facb8f23,4cdc3efa,d20856aa,b8170bba,9512c20b,57d5c45f,262dc0c9,7eab9a27,d3df7183,034a8441,991321ea,b757e957,555
0,33.51589739172469,12.0,6.601761753697804,5.0,4.0,2.2903154300558843,0.22369325204865856,-1,3,0.3717501848624462,1.0,39339.0,7.764677000558237,afbb2da2,11074985,e3afb8e7,72e99bed,c6fc10d3,6fcd6dcb,6f9a60f7,09f8a09d,54fc547f,9232bd07,0b5da280,71bd12f3,a77a4a56,521d9fcb,2b083b96,10dd3744,1f7fc70b,7232d217,9512c20b,b3d8a260,8cb6fef8,6d93fcd1,30afa78d,10d741d6,337b81aa,2f33557c,556
1,37.0,669.0,2.0,743.0,7.0,0.0,0.0,3,7,0.0,1.0,5604.0,7.0,265366bf,7a7d9570,3d983690,3f85ecae,eab3b20e,6fcd6dcb,dbf453f7,ab96c6b2,7cee8453,e63d98b4,c939136f,a91ea624,a77a4a56,be4ee537,26fc4ce5,4cdc3efa,d20856aa,a1eb1511,55191c09,47849e55,73b3f46d,d994ba60,d3df7183,48c76f03,30436bfc,b757e957,557
0,6.0,1426.0,2.0,120.16365172942831,32.39126543994337,0.0,0.0,0,17,0.0,5.7188198880494845,32133.0,6.0,788a5d5b,98e2c109,172882f8,f2463ffb,274e6e89,6fcd6dcb,a2511d09,a66a02fa,2e4e821f,16ec16d6,fa478aa9,12716184,e07cc34d,be4ee537,ded4997d,4cdc3efa,d20856aa,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,97fef22e,30436bfc,b757e957,558
0,33.51589739172469,242.0,6.601761753697804,10.0,1.0,0.0,0.0,-1,1,0.0,1.0,2796.0,7.764677000558237,ad98e872,090cb926,4773eeb6,f2463ffb,480b356d,6fcd6dcb,800cb3e5,5b7b3927,e25a4c11,62da11e3,14874876,0525ca0c,00c5ffb7,be4ee537,41d3e302,4cdc3efa,d20856aa,b8170bba,9512c20b,156cbe87,96fbe197,15562d5d,d3df7183,cd2ce004,cdc3217e,b757e957,559
0,14.0,246.0,5.0,120.16365172942831,32.39126543994337,0.0,0.0,276,0,0.0,5.7188198880494845,295531.0,5.0,ad98e872,ac4c5591,8715dbda,25e5922e,e755064d,919c68e4,d296a01b,73f9dacc,2e4e821f,62da11e3,14874876,f9a1c681,a77a4a56,be4ee537,c76f0d8a,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,ffce4990,30436bfc,e1be5ef2,560
0,1.0,117.0,3.0,4.0,5.0,0.0,0.0,1,5,0.0,2.0,8592.0,3.0,bbb69e7e,5eff6ab7,5c3ac00b,6faef306,7ef41dfa,6fcd6dcb,bb22c483,670da99c,2e4e821f,63e53b75,b59debeb,4b32806d,a77a4a56,22d2fa2b,9c19effe,330c9d3e,1f7fc70b,b8170bba,9512c20b,725988eb,a4c62591,2e067bee,6b615438,dc5838dd,30436bfc,2ccea557,561
0,33.51589739172469,441.2116154583853,6.601761753697804,120.16365172942831,32.39126543994337,2.2903154300558843,0.22369325204865856,1,0,0.3717501848624462,5.7188198880494845,60886.0,7.764677000558237,964c51c6,c0c61146,2c0673cf,c6f42255,b2c9c494,919c68e4,c1f030a3,a2148c33,2e4e821f,b882100d,30f10283,e62e3078,405ca118,be4ee537,5f8f2527,4cdc3efa,d20856aa,b6bc86c5,9512c20b,109ccef4,2b84f4b7,592dbbe8,d3df7183,a2f71d34,30436bfc,b757e957,562
0,6.0,12.0,6.601761753697804,39.0,1.0,2.2903154300558843,0.0,0,3,0.3717501848624462,1.0,7696.0,7.764677000558237,ad98e872,d3e24ac0,2417c60d,b7c204f1,27d2607e,6fcd6dcb,e71a24f7,670da99c,25dd8f9a,62da11e3,14874876,a3648f68,405ca118,951e9964,484a5e08,330c9d3e,1f7fc70b,a1eb1511,9512c20b,156cbe87,96fbe197,15562d5d,30254c7c,52e953f5,0b3c06d0,962813c6,563
1,3.0,1410.0,7.0,163.0,18.0,0.0,0.0,1,28,0.0,11.0,5865.0,7.0,265366bf,3483d1ff,f56311f2,f2463ffb,664ff944,6fcd6dcb,57276280,ab96c6b2,2e4e821f,e63d98b4,c939136f,f3f8d740,a77a4a56,be4ee537,26fc4ce5,4cdc3efa,d20856aa,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,d3df7183,93705816,ff654802,b757e957,564
0,3.0,801.0,6.0,17.0,12.0,1.0,0.0,0,8,1.0,7.0,872.0,6.0,265366bf,5cca64e9,0b6849de,f2463ffb,c6fc10d3,6fcd6dcb,6561f713,ab96c6b2,2e4e821f,e63d98b4,c939136f,12716184,a77a4a56,be4ee537,5cbc7f6a,4cdc3efa,d20856aa,d9f758ff,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,46757127,ff654802,2ba8d787,565
1,2.0,441.2116154583853,1.0,1.0,32.39126543994337,16.0,0.0,226,2,1.0,5.7188198880494845,102.0,1.0,261018c0,005111b9,c1b43631,3f85ecae,c6fc10d3,6fcd6dcb,bcde4769,1c904173,2e4e821f,b2a07e03,02a8aadf,f1df647b,a77a4a56,55191c09,725e4eab,10dd3744,753da5f3,b8170bba,9512c20b,5161fd6d,0dd91172,5c8d6c29,e4c7b6d5,09a21406,30436bfc,2ccea557,566
0,27.0,441.2116154583853,6.0,6.0,11.0,27.0,0.0,1,7,1.0,3.0,43.0,6.0,ad98e872,7a06385f,417e6103,6faef306,f1738f48,6fcd6dcb,4628641f,670da99c,54fc547f,62da11e3,14874876,27f0e40f,a77a4a56,521d9fcb,484a5e08,10dd3744,d20856aa,b8170bba,9512c20b,156cbe87,96fbe197,15562d5d,1cd67f1f,7cc1f2ce,e5cb08fd,2ccea557,567
1,1.0,1.0,1.0,6.0,2.0,0.0,0.0,14,0,0.0,1.0,4266.0,1.0,ad98e872,e56937ee,9d0cd913,f2463ffb,1315f676,6fcd6dcb,dae15aa8,060ba641,2e4e821f,62da11e3,14874876,76026cc7,bf78d0d4,be4ee537,4dcc1c44,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,823b930c,991321ea,e1be5ef2,568
1,1.0,22.0,6.601761753697804,16.0,36.0,0.0,0.0,0,0,0.0,5.0,3693.0,7.764677000558237,6e8771cb,ac180a04,1ea08c94,f1f32aa1,729e35ab,6fcd6dcb,e4f06164,532afa89,2e4e821f,36ba5595,3a9a6e8d,12716184,a77a4a56,0dab9a7c,04ca4f39,da35bd8b,1f7fc70b,b8170bba,9512c20b,b37b7257,ead53f3a,2c92f443,c1a6fdbf,d7b84bda,30436bfc,ed10571d,569
0,32.0,689.0,23.0,39.0,13.0,0.0,0.0,4,26,0.0,4.0,6242.0,23.0,d4bcd263,ca034076,417e6103,f2463ffb,c6fc10d3,6fcd6dcb,4628641f,28808903,2e4e821f,64a24987,30495534,da12abf4,d49eb1df,be4ee537,8777820a,4cdc3efa,d20856aa,628f1b8d,9512c20b,708f790d,e54fc1bc,ca3fba16,d7c1fc0b,86c2a370,30436bfc,2ccea557,570
1,33.51589739172469,271.0,4.0,3.0,4.0,3.0,0.0,1,25,2.0,3.0,1.0,0.0,265366bf,6f5c7c41,17f8a1e6,9aec7fdb,664ff944,6fcd6dcb,2d72123e,ab96c6b2,2e4e821f,e63d98b4,c939136f,c60e6cac,d49eb1df,be4ee537,3b972bfb,4cdc3efa,d20856aa,df3e9717,09c8c22c,47849e55,73b3f46d,d994ba60,d3df7183,59c61d47,30436bfc,b757e957,571
0,8.0,2117.0,8.0,120.16365172942831,32.39126543994337,0.0,0.0,0,11,0.0,5.7188198880494845,2216.0,8.0,6eba74b5,3a2dfc1e,b7e4d72d,f004bc65,e755064d,6fcd6dcb,b248e03e,6032e7d9,2e4e821f,783dac86,d68a759b,12716184,e07cc34d,be4ee537,4a9e2549,4cdc3efa,d20856aa,d9f758ff,0a1d513f,726a7e7a,91c75f95,1cbdb209,ef8e5f10,0a8aab69,ff654802,2ccea557,572
0,33.51589739172469,165.0,6.601761753697804,246.0,32.39126543994337,2.2903154300558843,0.0,-1,0,0.3717501848624462,5.7188198880494845,42334.0,7.764677000558237,a5ba1c3d,ebaec6a9,8b3397b1,f2463ffb,c6fc10d3,919c68e4,f1824852,bb8f153d,2e4e821f,ac062eaf,750506a2,12716184,a77a4a56,be4ee537,807d0495,4cdc3efa,d20856aa,a1eb1511,9512c20b,080347b3,8e01df1e,607fc1a8,d3df7183,f030d16f,30436bfc,b757e957,573
0,2.0,20.0,4.0,20.0,1.0,0.0,0.0,0,3,0.0,1.0,19012.0,4.0,696e362f,629ca633,f4e474b3,67ecc871,1315f676,6fcd6dcb,79412a72,038e402d,25dd8f9a,00df5c5b,564a28e2,18961e4c,00c5ffb7,be4ee537,5f3e857e,4cdc3efa,d20856aa,b8170bba,9512c20b,93a81c5a,0f83661b,d18601e5,d3df7183,33cc0526,0b3c06d0,b757e957,574
1,1.0,441.2116154583853,3.0,51.0,32.39126543994337,2.0,0.0,51,21,1.0,5.7188198880494845,918.0,3.0,8a7bed18,cb0556fa,d7778388,3fd394cb,5a7069ee,6fcd6dcb,83974415,19c8afcb,2e4e821f,4d491e42,30186458,33a9f6a0,bf78d0d4,55191c09,5b3523d1,099ee1c6,1f7fc70b,7232d217,9512c20b,cba2ab2e,64074eaf,9aaa1145,25021a9f,7e1b9374,30436bfc,2f33557c,575
0,5.0,765.0,6.0,366.0,24.0,0.0,0.0,13,11,0.0,7.0,17411.0,6.0,cfd01241,98e2c109,417e6103,e6b5b2ee,c6fc10d3,6fcd6dcb,4628641f,a66a02fa,2e4e821f,4f3c65da,fa478aa9,5a8b1f49,f4fc3c5e,be4ee537,ded4997d,4cdc3efa,d20856aa,b8170bba,9512c20b,956eb189,6ee1d38c,b3eb005c,d3df7183,7cc1f2ce,30436bfc,b757e957,576
0,1.0,36.0,1.0,58.0,6.0,0.0,1.0,17,34,0.0,1.0,1925.0,1.0,ad98e872,3dbb483e,b23edd6b,67ecc871,e755064d,6fcd6dcb,4121fab5,54cd7262,2e4e821f,62da11e3,14874876,e35b8a1e,f4fc3c5e,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,138d007e,ff654802,e1be5ef2,577
1,2.0,202.0,2.0,35.0,17.0,0.0,1.0,43,2,0.0,5.0,3627.0,2.0,df9205de,c7773ab1,f0d4e7a2,ecb64e96,c6fc10d3,6fcd6dcb,1c32fb05,038e402d,a48e16ed,b7cc09f1,f78ec6f9,45b54396,d49eb1df,be4ee537,0fe49216,4cdc3efa,d20856aa,b8170bba,9512c20b,a87a534c,f873321c,d8d3f36c,d3df7183,0768f0b2,d5578a54,2ccea557,578
1,4.0,3038.0,6.0,120.16365172942831,32.39126543994337,0.0,0.0,4,31,0.0,5.7188198880494845,10087.0,6.0,265366bf,f3a8258c,1924b118,67ecc871,1315f676,6fcd6dcb,a47a57e4,ab96c6b2,2e4e821f,e63d98b4,c939136f,d4041007,a77a4a56,be4ee537,5cbc7f6a,4cdc3efa,d20856aa,b8170bba,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,88286b81,ff654802,2ba8d787,579
1,18.0,1482.0,14.0,0.0,141.0,8.0,0.0,0,32,2.0,46.0,1.0,0.0,ad98e872,3148e3c1,17f8a1e6,67ecc871,c892e282,6fcd6dcb,2d72123e,f940326c,e25a4c11,62da11e3,14874876,3c595e37,26bb0b02,be4ee537,ab1d9f9b,4cdc3efa,d20856aa,a1eb1511,09c8c22c,156cbe87,96fbe197,15562d5d,d3df7183,59c61d47,cdc3217e,2ccea557,580
1,33.51589739172469,172.0,6.601761753697804,244.0,32.39126543994337,0.0,0.0,-1,16,0.0,5.7188198880494845,65574.0,7.764677000558237,9da6382a,12238e10,bbe06b08,f2463ffb,ad782a21,919c68e4,fc94bf30,e5a1188a,25dd8f9a,6d133878,7779a7cd,9fc5bdd1,a77a4a56,be4ee537,eb284015,4cdc3efa,d20856aa,7232d217,9512c20b,0f424500,8ae76985,b15e493a,533dc96d,8dcee6d4,321935cd,b757e957,581
1,33.51589739172469,410.0,2.0,112.0,12.0,0.0,0.0,0,18,0.0,3.0,8475.0,2.0,265366bf,b3309cd5,b343f217,67ecc871,729e35ab,6fcd6dcb,2f4844a8,ab96c6b2,2e4e821f,e63d98b4,c939136f,3400cab0,a77a4a56,be4ee537,97e9219d,4cdc3efa,d20856aa,b8170bba,09c8c22c,47849e55,73b3f46d,d994ba60,d3df7183,7ed5f29c,30436bfc,b757e957,582
1,18.0,1386.0,3.0,184.0,17.0,0.0,0.0,20,31,0.0,6.0,2355.0,10.0,265366bf,cf6c15d3,925c58da,f2463ffb,41bdbb41,6fcd6dcb,af9a657a,d4612c5c,25dd8f9a,e63d98b4,c939136f,697320fe,a77a4a56,be4ee537,aa459285,4cdc3efa,d20856aa,b8170bba,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,58a10579,321935cd,2ba8d787,583
0,33.51589739172469,72.0,6.601761753697804,262.0,2.0,2.2903154300558843,0.0,-1,0,0.3717501848624462,1.0,6867.0,7.764677000558237,265366bf,b1feb7c7,8cde1e5f,f8d4e630,25e74633,6fcd6dcb,84ad2974,ab96c6b2,2e4e821f,e63d98b4,c939136f,0d1e4016,00c5ffb7,be4ee537,5cbc7f6a,4cdc3efa,d20856aa,a1eb1511,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,b6945bfe,ff654802,2ba8d787,584
1,33.51589739172469,22.0,6.601761753697804,19.0,3.0,1.0,0.0,-1,16,0.0,1.0,1519.0,7.764677000558237,000fefcb,90c3aa17,34442597,6521d620,1315f676,6fcd6dcb,49b78acb,038e402d,7cee8453,b80bc4e3,95f8ca79,4883b87f,a77a4a56,be4ee537,ea34f2ab,4cdc3efa,d20856aa,a1eb1511,9512c20b,8698d53d,cdf3ef7b,0d4657d6,d3df7183,c5bee248,30436bfc,b757e957,585
1,1.0,686.0,6.601761753697804,272.0,4.0,0.0,0.0,0,0,0.0,3.0,10041.0,7.764677000558237,c5ebb026,c3912001,5b26fcbd,6521d620,0d71e898,6fcd6dcb,ba818e08,09f8a09d,e25a4c11,cb81b795,39696fbb,a3030da0,a77a4a56,21d47570,2b083b96,70198717,1f7fc70b,7232d217,9512c20b,3b0ee29f,78bb382e,f0b8b5e3,5510408f,3e5ad6c0,cdc3217e,ed10571d,586
0,33.51589739172469,117.0,6.601761753697804,120.16365172942831,13.0,0.0,0.0,0,0,0.0,4.0,1886.0,7.764677000558237,ad98e872,cea68cd3,f0bee090,f2463ffb,1315f676,6fcd6dcb,d89e20bc,c0375b13,2e4e821f,62da11e3,14874876,98093d03,26bb0b02,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,06cd2d54,30436bfc,e1be5ef2,587
0,33.51589739172469,13.0,6.601761753697804,1.0,3.0,19.0,0.0,-1,19,2.0,1.0,571.0,7.764677000558237,265366bf,24caec4f,676ca702,51bc4e7b,938f024c,6fcd6dcb,bde8e288,ab96c6b2,2e4e821f,e63d98b4,c939136f,f1366dfe,a77a4a56,be4ee537,eff53493,4cdc3efa,d20856aa,b8170bba,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,26689d6c,30436bfc,2ba8d787,588
0,1.0,17.0,6.601761753697804,120.16365172942831,32.39126543994337,0.0,0.0,8,14,0.0,5.7188198880494845,410.0,7.764677000558237,ad98e872,3dbb483e,d41bb61b,9b4f05da,c6fc10d3,6fcd6dcb,3a016be0,54cd7262,2e4e821f,62da11e3,14874876,631c75c6,f4fc3c5e,be4ee537,a63cedcf,4cdc3efa,d20856aa,7232d217,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,032e6367,ff654802,e1be5ef2,589
0,22.0,1200.0,14.0,120.16365172942831,138.0,0.0,0.0,3,2,0.0,17.0,1533.0,20.0,ad98e872,cea68cd3,af84cf44,f2463ffb,f1031577,6fcd6dcb,a2e8808c,c0375b13,2e4e821f,62da11e3,14874876,dee5f7a6,26bb0b02,be4ee537,fdc9e405,4cdc3efa,d20856aa,7232d217,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,99c2f4d8,30436bfc,e1be5ef2,590
0,33.51589739172469,263.0,1.0,3.0,1.0,9.0,0.0,14,1,1.0,1.0,921.0,1.0,265366bf,d0bb2640,fe54dcfd,4c071418,1452ce70,6fcd6dcb,d935d694,d4612c5c,54fc547f,e63d98b4,c939136f,dd61aab7,a77a4a56,be4ee537,08527e4c,4cdc3efa,d20856aa,3c328ca5,9512c20b,47849e55,73b3f46d,d994ba60,d3df7183,118885ac,337b81aa,b757e957,591
1,1.0,425.0,0.0,0.0,52.0,6.0,0.0,3726,25,2.0,11.0,61.0,0.0,689bb881,e0b2130d,21d9a494,f2463ffb,99972108,6fcd6dcb,7cc76e13,e1908b8d,2e4e821f,09a67fca,224c79a7,04491c64,a77a4a56,be4ee537,9ffb5b5d,4cdc3efa,753da5f3,b8170bba,9512c20b,535b81d4,e9f8cfe1,206a20e5,9675df0b,4777f484,30436bfc,2ccea557,592
0,33.51589739172469,1074.0,4.0,120.16365172942831,32.39126543994337,0.0,0.0,29,12,0.0,5.7188198880494845,27273.0,4.0,4f50727e,98e2c109,78ad812e,6521d620,c6fc10d3,6fcd6dcb,fe8fcb46,a66a02fa,2e4e821f,bfcab6f1,fa478aa9,386a93c6,405ca118,be4ee537,ded4997d,4cdc3efa,d20856aa,b8170bba,64083ab9,88bd2b10,0683bc6f,167e3434,d3df7183,8a5cd157,30436bfc,b757e957,593
0,33.51589739172469,236.0,6.601761753697804,0.0,17.0,0.0,0.0,-1,0,0.0,7.0,1435.0,7.764677000558237,b6f85621,710103fd,8e249036,67ecc871,c6fc10d3,6fcd6dcb,6b757b7f,09f8a09d,2e4e821f,27cdf2ee,3c8f7b77,8459918a,d49eb1df,814b2075,2b083b96,70198717,753da5f3,b8170bba,09c8c22c,aafddb6e,278a40bb,3e68813d,4d0b7a0e,1d812424,ff654802,b757e957,594
1,25.0,210.0,10.0,7.0,51.0,9.0,0.0,0,37,3.0,23.0,5.0,7.0,0e2b5801,5879ea73,2826bc68,3f85ecae,c6fc10d3,6fcd6dcb,5d9d7737,8f551379,25dd8f9a,cbe61618,c8c417a5,2a59e581,a77a4a56,e8e75cbb,eea7f013,2514f91d,1f7fc70b,a1eb1511,9512c20b,157de65c,8a8e3f2a,02e84290,53861cb8,e4dd02fa,321935cd,b757e957,595
