label,feature_integer1,feature_integer2,feature_integer3,feature_integer4,feature_integer5,feature_integer6,feature_integer7,feature_integer8,feature_integer9,feature_integer10,feature_integer11,feature_integer12,feature_integer13,categorical_feature1,categorical_feature2,categorical_feature3,categorical_feature4,categorical_feature5,categorical_feature6,categorical_feature7,categorical_feature8,categorical_feature9,categorical_feature10,categorical_feature11,categorical_feature12,categorical_feature13,categorical_feature14,categorical_feature15,categorical_feature16,categorical_feature17,categorical_feature18,categorical_feature19,categorical_feature20,categorical_feature21,categorical_feature22,categorical_feature23,categorical_feature24,categorical_feature25,categorical_feature26,Id
0,21.0,662.0,9.0,88.0,8.0,0.0,0.0,11,0,0.0,6.0,5901.0,11.0,ad98e872,ac4c5591,69c2883d,f2463ffb,e64a1cfc,6fcd6dcb,f8d6a739,73f9dacc,1df5e154,62da11e3,14874876,12716184,a77a4a56,be4ee537,c76f0d8a,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,8df84133,d5578a54,e1be5ef2,500
0,2.0,9.0,1.0,26.0,9.0,0.0,0.0,0,4,0.0,5.0,17125.0,1.0,6d5b3ce0,996b79cb,b0e7154b,f2463ffb,c6fc10d3,919c68e4,d935d694,038e402d,25dd8f9a,dbf425d3,5a1ca1f4,dd61aab7,26bb0b02,be4ee537,ce0f932d,4cdc3efa,d20856aa,b8170bba,9512c20b,7baea334,7f9ff4b1,f36c5e88,d3df7183,118885ac,321935cd,962813c6,501
0,42.0,2179.0,6.0,161.33123689727464,28.0,0.0,0.0,87,0,0.0,6.0,15704.0,6.0,ad98e872,3ed37f74,ca647053,eec6568a,f34ae192,6fcd6dcb,0543fa52,5e05a2a6,7cee8453,62da11e3,14874876,0fe81e8d,a77a4a56,be4ee537,cb03e8c2,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,14acc302,30436bfc,e1be5ef2,502
0,6.0,458.0230769230769,6.985313751668892,161.33123689727464,22.325581395348838,1.1633771929824561,0.08565531475748193,76,0,0.19517543859649122,4.032200357781753,197297.0,9.296395193591454,ad98e872,cea68cd3,1d8a002d,5526d8cc,79b789c9,919c68e4,b6db430e,c0375b13,7cee8453,62da11e3,14874876,29e09c9d,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5dea4c3e,30436bfc,e1be5ef2,503
0,2.0,73.0,0.0,90.0,4.0,0.0,0.0,78,15,0.0,1.0,7310.0,15.0,788a5d5b,0f636fe1,417e6103,0ab5b2af,1315f676,6fcd6dcb,4628641f,cd5745bc,3cb29c3b,16ec16d6,fa478aa9,27f0e40f,bf78d0d4,be4ee537,1748f7cb,4cdc3efa,d20856aa,7232d217,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,7cc1f2ce,991321ea,b757e957,504
0,29.75741935483871,1030.0,6.985313751668892,161.33123689727464,22.325581395348838,1.1633771929824561,0.0,20,0,0.19517543859649122,4.032200357781753,30209.0,9.296395193591454,ec001330,b60a35fd,ae4707a5,67ecc871,ef30ef70,919c68e4,08ae0426,8f551379,e25a4c11,a1dc0000,e218472a,576fe2c3,bf78d0d4,548837e5,c7b99eb2,2514f91d,753da5f3,a1eb1511,09c8c22c,619e3951,de4813ff,41c93e97,c9d9a16d,b7630505,30436bfc,b757e957,505
0,3.0,30.0,2.0,11.0,26.0,0.0,0.0,424,5,0.0,3.0,2548.0,2.0,ad98e872,da234a09,ad797838,6faef306,45460d35,6fcd6dcb,9f6833fb,17121660,7cee8453,62da11e3,14874876,897782b9,a77a4a56,be4ee537,8e6b1fad,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,e2114d74,30436bfc,e1be5ef2,506
0,26.0,458.0230769230769,7.0,161.33123689727464,22.325581395348838,0.0,0.0,39,10,0.0,4.032200357781753,93.0,7.0,ad98e872,11b5bc17,e44a5d34,f2463ffb,f1bba148,6fcd6dcb,428355b5,337bf7a5,7cee8453,62da11e3,14874876,e2151ca7,00c5ffb7,be4ee537,eb24f585,4cdc3efa,753da5f3,b8170bba,9512c20b,156cbe87,96fbe197,15562d5d,83e992ed,4adb8ffe,ff654802,b757e957,507
0,2.0,293.0,6.0,16.0,88.0,4.0,0.0,1,19,2.0,19.0,656.0,6.0,1ddd5ac8,a4c83b3a,f2fe0eab,386c49ee,c6fc10d3,6fcd6dcb,7617f163,f57a6c0e,2e4e821f,7a4c3e4a,573186f5,cdd0a04a,26bb0b02,be4ee537,c267cd47,4cdc3efa,d20856aa,b8170bba,9512c20b,8270d1db,e154fe46,54567163,d3df7183,68fed29c,ff654802,de53bdf9,508
0,29.75741935483871,559.0,6.985313751668892,143.0,24.0,0.0,2.0,46,21,0.0,3.0,6426.0,9.296395193591454,217db914,309c63e9,c1b43631,f2463ffb,80ea4d27,6fcd6dcb,bcde4769,3ce4d24a,2e4e821f,4856915e,fa478aa9,cfdf1b13,d49eb1df,be4ee537,502df071,4cdc3efa,d20856aa,7232d217,9512c20b,fa8936bb,d1483891,5621aedb,d3df7183,09a21406,30436bfc,2ccea557,509
0,6.0,458.0230769230769,5.0,6.0,7.0,0.0,0.0,6,5,0.0,1.0,13276.0,5.0,8ee97e24,b6a8539a,243b0421,f2463ffb,e755064d,6fcd6dcb,083291dd,038e402d,25dd8f9a,acf26a26,38a9b7e4,af3cba1f,26bb0b02,be4ee537,48dcbb0c,4cdc3efa,d20856aa,628f1b8d,9512c20b,c07b84a7,323fe50a,504569ef,d3df7183,b4b020ef,0b3c06d0,b757e957,510
0,2.0,1423.0,2.0,26.0,54.0,5.0,0.0,136,20,1.0,24.0,453.0,2.0,ad98e872,2fe16076,ad10c9c8,67ecc871,c6fc10d3,6fcd6dcb,33cedccc,379a9be1,7cee8453,62da11e3,14874876,935dea28,a77a4a56,be4ee537,eed95a39,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,b1c9df03,ff654802,e1be5ef2,511
0,29.75741935483871,32.0,1.0,19.0,1.0,0.0,0.0,80,1,0.0,1.0,5724.0,1.0,f7f317e1,b5d59f2a,1215c070,4c3b4496,9327463b,6fcd6dcb,f6f890ce,f93773a6,a48e16ed,2273ee3d,a6fcb845,acb18e2a,00c5ffb7,be4ee537,ecf69de4,4cdc3efa,d20856aa,7232d217,1889c49d,c09c8dc4,0dab03ac,f9630b49,45299dd3,28b7cb08,ff654802,ed10571d,512
0,12.0,145.0,10.0,13.0,70.0,1.0,0.0,3,11,1.0,33.0,208.0,10.0,e5f3fd8d,77cf2e67,8503663d,b0c5e548,fcd95698,6fcd6dcb,87224d3a,43426c29,2e4e821f,7de9c0a9,6652dc64,85e92159,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,3b2b7a01,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,c3b09723,30436bfc,962813c6,513
0,29.75741935483871,458.0230769230769,6.985313751668892,161.33123689727464,22.325581395348838,1.1633771929824561,0.08565531475748193,-1,2,0.19517543859649122,4.032200357781753,15053.0,9.296395193591454,a5611b07,2159b170,de2db891,313cb7a5,c928f315,6fcd6dcb,cf3f579c,b28887f0,54fc547f,d7a3de1e,2dc86e44,12716184,bf78d0d4,be4ee537,2e86e62a,4cdc3efa,d20856aa,c013b6d8,9512c20b,66219cdb,b5291c9d,1d89ba25,d3df7183,11a619f1,337b81aa,962813c6,514
0,14.0,129.0,6.985313751668892,161.33123689727464,9.0,0.0,0.0,130,0,0.0,1.0,14467.0,9.296395193591454,ad98e872,cea68cd3,417e6103,6faef306,e9012a7c,6fcd6dcb,4628641f,c0375b13,2e4e821f,62da11e3,14874876,12716184,f4fc3c5e,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,7cc1f2ce,30436bfc,e1be5ef2,515
0,18.0,363.0,19.0,354.0,8.0,0.0,0.0,57,18,0.0,1.0,25835.0,19.0,ad98e872,2027c0d0,5d4d0f12,f2463ffb,c6fc10d3,6fcd6dcb,a7a03d71,20aa0da1,25dd8f9a,62da11e3,14874876,e340064e,26bb0b02,be4ee537,e1f4d41a,4cdc3efa,d20856aa,06392ddd,9512c20b,156cbe87,96fbe197,15562d5d,d3df7183,e3148c32,321935cd,6c730e3e,516
0,31.0,228.0,11.0,161.33123689727464,5.0,0.0,0.0,19,2,0.0,1.0,16326.0,11.0,ad98e872,cea68cd3,3b66b2e0,2122d73a,729e35ab,6fcd6dcb,2731dac5,c0375b13,2e4e821f,62da11e3,14874876,d63a09d7,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,b6bc86c5,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,10c76e2c,30436bfc,e1be5ef2,517
0,9.0,458.0230769230769,6.985313751668892,161.33123689727464,22.325581395348838,1.1633771929824561,0.08565531475748193,0,0,0.19517543859649122,4.032200357781753,0.0,9.296395193591454,ad98e872,cea68cd3,2f8b4da4,67ecc871,76a35846,6fcd6dcb,2484daa8,c0375b13,2e4e821f,62da11e3,14874876,12716184,e07cc34d,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,c1c983cb,30436bfc,e1be5ef2,518
0,2.0,105.0,2.0,161.33123689727464,22.325581395348838,0.0,0.0,373,7,0.0,4.032200357781753,154.0,2.0,ad98e872,cea68cd3,de46ba74,cfc9ed17,b13d7057,6fcd6dcb,9733ef6e,c0375b13,2e4e821f,62da11e3,14874876,2b466cef,405ca118,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,8157167e,30436bfc,e1be5ef2,519
0,33.0,1962.0,8.0,161.33123689727464,22.325581395348838,0.0,0.0,1,11,0.0,4.032200357781753,11.0,8.0,d753f47f,2f8f0bd5,8387b6d4,4c3b4496,4dc31926,6fcd6dcb,b9c8edb8,038e402d,46dedfa6,e31f9d6b,ab247a3e,12716184,e07cc34d,be4ee537,a6b2e8e6,4cdc3efa,d20856aa,a1eb1511,139221a3,5633dca3,75137e5f,943ad9fc,d3df7183,2e662318,ff654802,b757e957,520
0,29.75741935483871,485.0,12.0,161.33123689727464,22.325581395348838,0.0,0.0,71,13,0.0,4.032200357781753,72154.0,12.0,372034f9,cb1a8534,60914d27,e6b5b2ee,664ff944,919c68e4,384eddfe,a66a02fa,1df5e154,e7f04942,750506a2,12716184,405ca118,be4ee537,3a2760f6,4cdc3efa,d20856aa,b8170bba,9512c20b,b359c87c,8e01df1e,d6a6e652,d3df7183,f5f35db0,30436bfc,ed10571d,521
0,20.0,13.0,3.0,161.33123689727464,22.325581395348838,0.0,0.0,2,0,0.0,4.032200357781753,10.0,3.0,ad98e872,3dbb483e,b6f8803d,386c49ee,664ff944,6fcd6dcb,60b707ed,54cd7262,2e4e821f,62da11e3,14874876,53b03139,bf78d0d4,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,57e12694,ff654802,e1be5ef2,522
0,76.0,2724.0,9.0,161.33123689727464,22.325581395348838,0.0,0.0,612,17,0.0,4.032200357781753,1847.0,12.0,ad98e872,1b2ff61f,01a0c607,f2463ffb,c6fc10d3,6fcd6dcb,a7fad249,670da99c,2e4e821f,62da11e3,14874876,0a7b5d94,bf78d0d4,2fed5962,484a5e08,330c9d3e,1f7fc70b,b8170bba,b49a729d,156cbe87,96fbe197,15562d5d,30254c7c,16e6b497,30436bfc,b757e957,523
0,61.0,386.0,17.0,55.0,3.0,2.0,2.0,8,0,1.0,2.0,387.0,43.0,ad98e872,3dbb483e,98bffec2,e6b5b2ee,c6fc10d3,6fcd6dcb,94614923,54cd7262,2e4e821f,62da11e3,14874876,c6937e6b,26bb0b02,be4ee537,a63cedcf,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,9866d78f,ff654802,e1be5ef2,524
0,4.0,1725.0,7.0,33.0,183.0,18.0,0.0,1295,49,1.0,25.0,624.0,7.0,265366bf,cf6c15d3,ac7c2fd8,72e99bed,c6fc10d3,6fcd6dcb,f8434f3b,d4612c5c,25dd8f9a,e63d98b4,c939136f,f75b7e6b,a77a4a56,be4ee537,aa459285,4cdc3efa,d20856aa,628f1b8d,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,30a912c8,321935cd,2ba8d787,525
0,1.0,475.0,6.985313751668892,161.33123689727464,22.325581395348838,0.0,0.0,2,1,0.0,4.032200357781753,69120.0,9.296395193591454,45dd463f,8043182e,0ba9bafa,eec6568a,c6fc10d3,919c68e4,47410519,670da99c,e25a4c11,ae1460b7,b59debeb,4ff7c2d6,a77a4a56,02dc057c,484a5e08,330c9d3e,753da5f3,b8170bba,1889c49d,e8d305bc,d04ca5db,711badee,d9797b01,130d5049,30436bfc,7c94c9ef,526
0,6.0,170.0,6.985313751668892,161.33123689727464,22.325581395348838,0.0,0.0,2,1,0.0,4.032200357781753,9200.0,9.296395193591454,49dd92a2,53937c2b,f9fd0955,386c49ee,8884f6ae,6fcd6dcb,0071e6f8,337bf7a5,7cee8453,7088f0b2,f6dbe38b,12716184,405ca118,be4ee537,eb24f585,4cdc3efa,d20856aa,d9f758ff,9512c20b,d15cdd6d,c34ec34d,1f23a287,40d290b2,5d5beca1,ff654802,2ccea557,527
0,29.75741935483871,11.0,6.985313751668892,8.0,6.0,1.1633771929824561,0.0,-1,0,0.19517543859649122,1.0,4040.0,9.296395193591454,265366bf,2993bea7,722f1389,67ecc871,fcd95698,6fcd6dcb,daca9161,ab96c6b2,25dd8f9a,e63d98b4,c939136f,bc007210,a77a4a56,be4ee537,5cbc7f6a,4cdc3efa,d20856aa,7232d217,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,fd066f05,321935cd,2ba8d787,528
0,1.0,13.0,1.0,161.33123689727464,22.325581395348838,0.0,0.0,1,2,0.0,4.032200357781753,8818.0,1.0,788a5d5b,98e2c109,1c24c189,754d8786,cdb1c7e5,6fcd6dcb,8fd64d3e,a66a02fa,2e4e821f,16ec16d6,fa478aa9,12716184,e07cc34d,be4ee537,ded4997d,4cdc3efa,d20856aa,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,765da5c3,30436bfc,b757e957,529
0,36.0,708.0,0.0,161.33123689727464,5.0,0.0,0.0,15,0,0.0,1.0,783.0,3.0,ad98e872,cea68cd3,90d59266,f2463ffb,c6fc10d3,6fcd6dcb,c613116b,c0375b13,2e4e821f,62da11e3,14874876,cd8ccd15,d49eb1df,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,e8a7e055,30436bfc,e1be5ef2,530
0,5.0,458.0230769230769,1.0,161.33123689727464,22.325581395348838,0.0,0.0,117,0,0.0,4.032200357781753,63.0,1.0,ad98e872,8af1edc8,4c64221a,b0c5e548,1315f676,6fcd6dcb,8ff2a107,32204401,a48e16ed,62da11e3,14874876,57689317,00c5ffb7,be4ee537,e99db36c,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,4a301ef0,30436bfc,e1be5ef2,531
0,5.0,8.0,2.0,161.33123689727464,22.325581395348838,0.0,0.0,0,0,0.0,4.032200357781753,352.0,2.0,ad98e872,cea68cd3,743727e1,67ecc871,055cc924,6fcd6dcb,fcd1db82,c0375b13,2e4e821f,62da11e3,14874876,c11b24dd,f4fc3c5e,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,45dc2ec1,30436bfc,e1be5ef2,532
0,10.0,156.0,2.0,161.33123689727464,3.0,0.0,0.0,35,0,0.0,1.0,1668.0,2.0,ad98e872,cea68cd3,f0bee090,6521d620,c6fc10d3,6fcd6dcb,d89e20bc,c0375b13,7cee8453,62da11e3,14874876,7ae32556,bf78d0d4,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,06cd2d54,30436bfc,e1be5ef2,533
0,3.0,385.0,1.0,161.33123689727464,22.0,0.0,0.0,14,1,0.0,2.0,4105.0,1.0,ad98e872,cea68cd3,3eafa839,f2463ffb,729e35ab,6fcd6dcb,79ce94ae,c0375b13,2e4e821f,62da11e3,14874876,081e2f00,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bbb16e1c,30436bfc,e1be5ef2,534
0,2.0,205.0,5.0,38.0,4.0,0.0,0.0,148,7,0.0,2.0,2334.0,5.0,ad98e872,02d24155,dbffa586,941fda9d,664ff944,6fcd6dcb,715c282e,567647d9,54fc547f,62da11e3,14874876,6d85a359,a77a4a56,be4ee537,04258a9e,4cdc3efa,d20856aa,a1eb1511,9512c20b,156cbe87,96fbe197,15562d5d,d3df7183,18345a7d,337b81aa,2ccea557,535
0,1.0,458.0230769230769,0.0,161.33123689727464,22.325581395348838,0.0,0.0,2,3,0.0,4.032200357781753,257.0,2.0,788a5d5b,0f636fe1,93e42a93,eec6568a,6ca919cf,6fcd6dcb,2d19a3da,cd5745bc,2e4e821f,16ec16d6,fa478aa9,12716184,e07cc34d,be4ee537,1748f7cb,4cdc3efa,d20856aa,a1eb1511,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,2fb4a3d0,ff654802,b757e957,536
0,93.0,81.0,2.0,161.33123689727464,22.325581395348838,0.0,0.0,230,0,0.0,4.032200357781753,2712.0,15.0,ad98e872,cea68cd3,f19df729,f5bcb9d3,c6fc10d3,6fcd6dcb,b6db430e,c0375b13,2e4e821f,62da11e3,14874876,9aa263a3,405ca118,be4ee537,fdc9e405,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5dea4c3e,30436bfc,e1be5ef2,537
0,6.0,458.0230769230769,6.985313751668892,20.0,22.325581395348838,22.0,0.0,15,0,1.0,4.032200357781753,584.0,9.296395193591454,ad98e872,dd86c04a,d917dc13,4c3b4496,c6fc10d3,6fcd6dcb,4561103f,6b8ae8e7,e25a4c11,62da11e3,14874876,3661bfc0,a77a4a56,be4ee537,4fd34fbf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,aa14a3fa,cdc3217e,e1be5ef2,538
0,10.0,925.0,3.0,11.0,16.0,1.0,0.0,409,4,1.0,4.0,547.0,3.0,ad98e872,fb1e95da,8b242a29,6faef306,de15f064,6fcd6dcb,3e340a6d,3f8464ea,e25a4c11,62da11e3,14874876,b221cf02,a77a4a56,be4ee537,c375920d,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bcfdb2c7,cdc3217e,e1be5ef2,539
0,8.0,87.0,4.0,161.33123689727464,22.325581395348838,0.0,0.0,1,6,0.0,4.032200357781753,3582.0,4.0,ccac2e16,0fd8dba0,e75b7e69,f2463ffb,b13d7057,6fcd6dcb,9063da18,670da99c,7cee8453,cb86dda5,b59debeb,5317d173,405ca118,2b5434b7,a2e31a3d,330c9d3e,1f7fc70b,b8170bba,1889c49d,dfb1c31a,c9a4a2b5,3337ba36,fdfd6c6e,b86cfe14,ff654802,ed10571d,540
0,224.0,768.0,0.0,161.33123689727464,22.325581395348838,0.0,0.0,1,0,0.0,4.032200357781753,12254.0,3.0,ad98e872,43ced263,3eff50a8,6faef306,3f8c6243,6fcd6dcb,b108adc4,67e82b4c,2e4e821f,62da11e3,14874876,12716184,e07cc34d,be4ee537,077597e7,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,459b0250,30436bfc,e1be5ef2,541
0,6.0,458.0230769230769,1.0,161.33123689727464,22.325581395348838,0.0,0.0,1,0,0.0,4.032200357781753,2011.0,1.0,ad98e872,cea68cd3,3eafa839,6521d620,3a57336e,6fcd6dcb,79ce94ae,c0375b13,1df5e154,62da11e3,14874876,ea00bc35,405ca118,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bbb16e1c,30436bfc,e1be5ef2,542
0,17.0,115.0,5.0,27.0,22.325581395348838,1.0,0.0,117,22,1.0,4.032200357781753,1141.0,6.0,62770d79,f7ef23df,c233fd14,67ecc871,42e02327,6fcd6dcb,e6e656d0,cc7eba39,2e4e821f,2e027dc1,0c7c4231,e85ae79e,a77a4a56,be4ee537,daa2cf18,4cdc3efa,d20856aa,a1eb1511,9512c20b,c38e2f28,14f65a5d,25b1b089,d7c1fc0b,3b7bfc89,30436bfc,ed10571d,543
0,29.75741935483871,107.0,1.0,161.33123689727464,22.325581395348838,0.0,0.0,0,12,0.0,4.032200357781753,1817.0,2.0,788a5d5b,0f636fe1,1d2428bc,baa22edd,c9647fd7,6fcd6dcb,145739a1,cd5745bc,2e4e821f,16ec16d6,fa478aa9,12716184,e07cc34d,be4ee537,1748f7cb,4cdc3efa,d20856aa,628f1b8d,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,4a64d9a2,30436bfc,b757e957,544
0,2.0,421.0,20.0,16.0,24.0,6.0,0.0,0,19,1.0,10.0,20.0,6.0,265366bf,2976a30a,bafcb47b,40fff231,c6fc10d3,6fcd6dcb,d935d694,ab96c6b2,2e4e821f,e63d98b4,c939136f,ff644248,d49eb1df,be4ee537,51e00a24,4cdc3efa,d20856aa,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,d3df7183,636c3c07,ff654802,b757e957,545
0,2.0,131.0,6.985313751668892,602.0,22.325581395348838,1.1633771929824561,0.0,41,0,0.19517543859649122,4.032200357781753,78765.0,9.296395193591454,92409874,c02275a8,01406fef,9d24e8e8,664ff944,919c68e4,1d52e8a9,4f877969,46dedfa6,7543ae9d,30495534,12716184,00c5ffb7,be4ee537,7982f9b4,4cdc3efa,d20856aa,69bb317e,9512c20b,18e93d1f,7bcfeef2,ac1dc370,d7c1fc0b,9f4102b0,ff654802,2ccea557,546
0,2.0,17.0,6.0,28.0,1.0,0.0,0.0,3,7,0.0,1.0,14603.0,6.0,788a5d5b,0f636fe1,72913ec2,386c49ee,8884f6ae,6fcd6dcb,28cd5259,cd5745bc,a48e16ed,16ec16d6,fa478aa9,12716184,00c5ffb7,be4ee537,1748f7cb,4cdc3efa,d20856aa,d9f758ff,139221a3,ef426d46,0683bc6f,6e86ac23,d3df7183,0d29d570,ff654802,b757e957,547
0,2.0,168.0,5.0,12.0,2.0,0.0,0.0,86,5,0.0,2.0,4849.0,5.0,372034f9,8e33b5cc,b46553a7,f2463ffb,27d2607e,6fcd6dcb,a9632d84,bb8f153d,2e4e821f,e7f04942,750506a2,39b5e94c,bf78d0d4,be4ee537,9508ce01,4cdc3efa,d20856aa,b8170bba,09c8c22c,b359c87c,8e01df1e,d6a6e652,d3df7183,32d7698d,30436bfc,b757e957,548
0,1.0,262.0,6.985313751668892,31.0,7.0,0.0,0.0,0,1,0.0,2.0,3545.0,9.296395193591454,d10a6bb9,933c303c,78ac2cbe,b0c5e548,69be2783,6fcd6dcb,0e005bd7,a5b2555d,e25a4c11,941451c9,2bd0b1d3,b3b35a2d,d49eb1df,be4ee537,9efd2403,4cdc3efa,d20856aa,b8170bba,9512c20b,a448f883,236fd38a,161d8150,d3df7183,893704a5,cdc3217e,962813c6,549
0,1.0,45.0,6.985313751668892,5.0,18.0,1.1633771929824561,0.0,0,1,0.19517543859649122,2.0,18959.0,9.296395193591454,988d81d7,e79523bb,026cafcd,9d24e8e8,fcd95698,919c68e4,5b6ae7ed,038e402d,54fc547f,bdf3402d,41331f22,584527c2,a77a4a56,be4ee537,28a243e0,4cdc3efa,d20856aa,628f1b8d,9512c20b,eb207cf2,7c516ba3,b9439ca0,d3df7183,97f29057,337b81aa,ed10571d,550
0,12.0,85.0,4.0,59.0,6.0,0.0,0.0,7,1,0.0,2.0,5878.0,4.0,ad98e872,3dbb483e,9a898c89,67ecc871,1315f676,6fcd6dcb,0e005bd7,54cd7262,2e4e821f,62da11e3,14874876,11a67268,a77a4a56,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,893704a5,ff654802,e1be5ef2,551
0,29.75741935483871,689.0,6.985313751668892,53.0,21.0,0.0,0.0,-1,11,0.0,3.0,4592.0,9.296395193591454,159ad3bb,bfc70229,1f1f4c84,99855ef2,1315f676,6fcd6dcb,044765f0,312aa74b,e25a4c11,dbe98b5b,a9137f72,200f54cd,f4fc3c5e,2ee33c3d,96fd88a3,10dd3744,1f7fc70b,b8170bba,9512c20b,55c9ff6b,cc7f87f6,204cffff,68a420d9,9e3d6ed1,cdc3217e,b757e957,552
0,5.0,174.0,6.985313751668892,161.33123689727464,22.325581395348838,1.1633771929824561,0.0,1247,0,0.19517543859649122,4.032200357781753,32006.0,9.296395193591454,ad98e872,3dbb483e,d761ec35,6faef306,c6fc10d3,919c68e4,fddcaef9,54cd7262,e25a4c11,62da11e3,14874876,a5f22200,a77a4a56,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,eea6a2d3,cdc3217e,e1be5ef2,553
0,29.75741935483871,2285.0,6.0,69.0,5.0,0.0,0.0,470,45,0.0,3.0,1563.0,6.0,c223e842,85c988cf,01a0c607,f2463ffb,301c8d3b,6fcd6dcb,a7fad249,038e402d,2e4e821f,67ffd9d7,b59debeb,3b042a36,a77a4a56,be4ee537,f1537367,4cdc3efa,d20856aa,b8170bba,9512c20b,2817fcf7,868448e0,30390fdb,d3df7183,16e6b497,30436bfc,b757e957,554
0,29.75741935483871,32.0,6.985313751668892,3.0,22.325581395348838,1.1633771929824561,0.0,2,0,0.19517543859649122,4.032200357781753,49030.0,9.296395193591454,7d830406,e0aade6a,706e65d9,f2463ffb,729e35ab,919c68e4,b6db430e,4d6b4fec,e25a4c11,5429504e,b59debeb,ac7e4945,d49eb1df,be4ee537,e10a0974,4cdc3efa,d20856aa,7232d217,9512c20b,061a6859,05c84564,82eb5ae3,d3df7183,f4a36b2d,30436bfc,b757e957,555
0,8.0,52.0,8.0,161.33123689727464,22.325581395348838,0.0,0.0,9,11,0.0,4.032200357781753,15530.0,8.0,a5ba1c3d,b292f1dd,24cdb1eb,67ecc871,f1bba148,6fcd6dcb,3d317c6c,7875e132,54fc547f,ac062eaf,750506a2,af7d4dd2,405ca118,be4ee537,4f36b1c8,4cdc3efa,d20856aa,b8170bba,9512c20b,080347b3,8e01df1e,607fc1a8,d3df7183,e45c2e66,337b81aa,6c730e3e,556
0,9.0,44.0,1.0,45.0,1.0,0.0,0.0,9,0,0.0,1.0,25184.0,1.0,ad98e872,31b9311c,0769bc52,80b7260b,0ee36eec,6fcd6dcb,da8a0cd1,ab78c174,e25a4c11,62da11e3,14874876,12716184,00c5ffb7,be4ee537,b9622fb9,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,a9d3e571,991321ea,e1be5ef2,557
